l,t
163000,613.2176780700684
164000,617.0118927955627
165000,620.696170091629
166000,624.460057258606
167000,628.2316651344299
168000,631.9394857883453
169000,635.8067696094513
170000,639.4788000583649
171000,643.1956605911255
172000,646.9354228973389
173000,650.7708520889282
174000,654.5318257808685
175000,658.3115899562836
176000,662.0749669075012
177000,665.7984004020691
178000,669.6873564720154
179000,673.3085680007935
180000,676.8886089324951
181000,680.5275201797485
182000,684.3395254611969
183000,688.101761341095
184000,691.8621506690979
185000,695.5749502182007
186000,699.3227505683899
187000,703.1980826854706
188000,706.9404785633087
189000,710.6997587680817
190000,714.4595432281494
191000,718.3274059295654
192000,722.1944072246552
193000,725.9054846763611
194000,729.6868500709534
195000,733.4426167011261
196000,737.1832895278931
197000,740.9962687492371
198000,744.543154001236
199000,748.1276395320892
200000,751.7772686481476
201000,755.6193270683289
202000,759.3098666667938
203000,762.9326584339142
204000,766.5292370319366
205000,770.2038815021515
206000,774.0744030475616
207000,777.8069741725922
208000,781.5582966804504
209000,785.318281173706
210000,789.18519282341
211000,792.8366096019745
212000,796.3670978546143
213000,800.0214877128601
214000,803.6688175201416
215000,807.4542286396027
216000,811.0786395072937
217000,814.6162400245667
218000,818.2050342559814
219000,821.8986775875092
220000,825.6189820766449
221000,829.2971630096436
222000,832.9463565349579
223000,836.4905886650085
224000,840.310800075531
225000,843.9558720588684
226000,847.4670736789703
227000,851.043936252594
228000,854.8418045043945
229000,858.4820659160614
230000,862.1273121833801
231000,865.8113939762115
232000,869.5256757736206
233000,873.3864045143127
234000,877.1597094535828
235000,880.9001061916351
236000,884.5880978107452
237000,888.4652454853058
238000,892.062739610672
239000,895.6442310810089
240000,899.2240407466888
241000,902.7970206737518
242000,906.6276128292084
243000,910.3893549442291
244000,914.1415524482727
245000,917.864155292511
246000,921.7597177028656
247000,925.5366086959839
248000,929.2527148723602
249000,932.9923944473267
250000,936.7513809204102
251000,940.6348116397858
252000,944.2440438270569
253000,947.8560855388641
254000,951.424309015274
255000,955.1875553131104
256000,958.9594469070435
257000,962.7314324378967
258000,966.4685258865356
259000,970.2550959587097
260000,974.1436066627502
261000,977.9933757781982
262000,981.8605051040649
263000,985.7121720314026
264000,989.7121095657349
265000,993.4676439762115
266000,997.1626815795898
267000,1000.9320118427277
268000,1004.6986494064331
269000,1008.6527469158173
270000,1012.4271364212036
271000,1016.1973974704742
272000,1019.9761273860931
273000,1023.8376593589783
274000,1027.5142614841461
275000,1031.1201276779175
276000,1034.843272447586
277000,1038.5675737857819
278000,1042.4636673927307
279000,1046.1472725868225
280000,1049.8940720558167
281000,1053.6575593948364
282000,1057.5323901176453
283000,1061.1613483428955
284000,1064.8875777721405
285000,1068.4898326396942
286000,1072.0564980506897
287000,1075.8203988075256
288000,1079.5073854923248
289000,1083.1677751541138
290000,1086.748878479004
291000,1090.4118173122406
292000,1094.1505138874054
293000,1097.8802545070648
294000,1101.6244430541992
295000,1105.3708550930023
296000,1109.2060034275055
297000,1112.8815290927887
298000,1116.5535125732422
299000,1120.2694580554962
300000,1124.0644462108612
301000,1127.7654347419739
302000,1131.4868848323822
303000,1135.1603264808655
304000,1138.889476776123
305000,1142.7258512973785
306000,1146.365791797638
307000,1149.942438840866
308000,1153.6488692760468
309000,1157.4887628555298
310000,1161.2115738391876
311000,1164.9321081638336
312000,1168.6744048595428
313000,1172.3552765846252
314000,1176.196836233139
315000,1179.8833599090576
316000,1183.5344290733337
317000,1187.0700826644897
318000,1190.911337852478
319000,1194.719001531601
320000,1198.5035207271576
