r,l,t
3.5762786865234375e-07,274,562.4797983169556
2653.3403562903404,573,564.8069188594818
3213.7998393177986,4500,585.9985229969025
3213.7998363375664,4500,604.2584958076477
253.02297168970108,503,606.345908164978
1.7285346984863281e-06,267,607.4513173103333
-5.364418029785156e-07,540,609.6996204853058
-4.172325134277344e-07,275,610.8783662319183
2653.3403567671776,800,614.2297577857971
249.62212336063385,503,616.3098378181458
2653.3403536081314,766,619.4875683784485
2894.8004422187805,1948,627.5473189353943
3185.232740163803,1263,632.7913298606873
2653.3403624892235,830,636.2650663852692
3101.571905910969,1262,641.492625951767
1.430511474609375e-06,289,642.7201681137085
3127.418344140053,771,645.9417400360107
2653.340365767479,1262,651.1277527809143
1907.8748333454132,4500,669.3997268676758
-4.76837158203125e-07,275,670.5778677463531
3213.799839258194,4500,688.8214774131775
1088.9510248303413,503,690.9049408435822
5.960464477539062e-07,272,692.0656008720398
3213.7998415231705,1314,697.4367396831512
249.62212508916855,503,699.5635778903961
1.1920928955078125e-06,269,700.7148654460907
3213.7998391389847,4500,718.8352267742157
3039.6764990091324,1564,725.2380559444427
1.1920928955078125e-07,276,726.4131906032562
867.2158393263817,275,727.5687155723572
3213.79984074831,4500,745.8269798755646
3213.7998396754265,4500,764.0961904525757
2653.3403561115265,589,766.5569608211517
-4.76837158203125e-07,549,768.8576889038086
-3.5762786865234375e-07,291,770.0973517894745
3039.6765120625496,1720,777.1966881752014
248.94195705652237,503,779.2996737957001
-2.384185791015625e-07,272,780.436806678772
1136.5628790259361,503,782.5007402896881
-3.5762786865234375e-07,274,783.6749539375305
3030.8343110084534,1791,791.0553829669952
3028.7937957048416,1795,798.3326096534729
3213.799839437008,4500,816.5765380859375
252.34280478954315,503,818.7104580402374
-2.562999725341797e-06,321,820.1630945205688
2653.3403562903404,574,822.569661617279
253.0229753255844,503,824.7235436439514
253.02297109365463,503,826.8221709728241
1.3113021850585938e-06,273,827.9832921028137
3003.6275371313095,1794,835.313029050827
3213.799838900566,4500,853.4737322330475
3213.7998393774033,4500,871.7137823104858
1.2516975402832031e-06,268,872.8702819347382
3213.799838900566,4500,891.0222671031952
250.3022933602333,503,893.127602815628
3039.676508843899,797,896.4216537475586
2654.0205250382423,574,898.8025388717651
2653.340361893177,511,900.9557111263275
3213.7998366951942,1006,905.0629994869232
7.748603820800781e-07,276,906.2325444221497
3213.7998386621475,4500,924.5163960456848
253.0229709148407,503,926.609619140625
3196.7956089377403,4500,944.8119614124298
5.960464477539062e-07,273,945.9582297801971
2653.340356051922,574,948.3420331478119
253.02297282218933,503,950.4374670982361
2653.340355992317,589,952.8637800216675
252.34280276298523,503,954.9628655910492
5.364418029785156e-07,273,956.1301836967468
3213.7998390197754,4500,974.0944499969482
2653.3403561115265,574,976.3752284049988
253.7031413912773,503,978.379718542099
1.7285346984863281e-06,269,979.474689245224
3213.7998394966125,4500,996.9786193370819
2571.039876818657,1532,1003.150285243988
2653.3403562903404,589,1005.444810628891
2892.7599427700043,1808,1012.7804989814758
2654.0205251574516,588,1015.1616332530975
2406.438913702965,515,1017.2638518810272
3039.676504790783,1991,1025.2359993457794
-1.0132789611816406e-06,266,1026.3441426753998
3213.799835562706,4500,1045.0480890274048
1907.874827504158,4500,1063.5314209461212
1.8477439880371094e-06,287,1064.7313132286072
