l,t
181000,756.1853408813477
182000,760.2472407817841
183000,764.3469924926758
184000,768.4983584880829
185000,772.698842048645
186000,776.798938035965
187000,780.9952554702759
188000,785.1546151638031
189000,789.2508060932159
190000,793.3619821071625
191000,797.402172088623
192000,801.5185418128967
193000,805.5588355064392
194000,809.5886478424072
195000,813.6008744239807
196000,817.7302436828613
197000,822.0009150505066
198000,826.2460064888
199000,830.4273269176483
200000,834.5019459724426
201000,838.564306974411
202000,842.6381990909576
203000,846.6313734054565
204000,850.5987241268158
205000,854.7130517959595
206000,858.7956447601318
207000,862.8325366973877
208000,866.8898808956146
209000,870.873987197876
210000,875.0583233833313
211000,879.0844037532806
212000,883.0994968414307
213000,887.1036670207977
214000,891.1549351215363
215000,895.2892909049988
216000,899.4454355239868
217000,903.5832653045654
218000,907.7335543632507
219000,911.7740001678467
220000,915.8383421897888
221000,919.8741066455841
222000,923.9205050468445
223000,928.069495677948
224000,932.1144077777863
225000,936.1604599952698
226000,940.1735951900482
227000,944.2512540817261
228000,948.4067239761353
229000,952.5222256183624
230000,956.7050347328186
231000,960.7361798286438
232000,964.6474387645721
233000,968.5150508880615
234000,972.6721014976501
235000,976.6510143280029
236000,980.6591286659241
237000,984.5603859424591
238000,988.4405488967896
239000,992.3533110618591
240000,996.1796469688416
241000,1000.1665227413177
242000,1004.1791453361511
243000,1008.2043583393097
244000,1012.257227897644
245000,1016.3153831958771
246000,1020.3613908290863
247000,1024.3528726100922
248000,1028.3566932678223
249000,1032.3050899505615
250000,1036.6720430850983
251000,1040.9647812843323
252000,1045.100531578064
253000,1049.2070021629333
254000,1053.3413753509521
255000,1057.3781390190125
256000,1061.4775531291962
257000,1065.6878731250763
258000,1069.7711029052734
259000,1073.837099313736
260000,1077.9172058105469
261000,1081.9864308834076
262000,1086.1972260475159
263000,1090.2816002368927
264000,1094.363400220871
265000,1098.4813544750214
266000,1102.5049657821655
267000,1106.6147961616516
268000,1110.6672475337982
269000,1114.6104826927185
270000,1118.6414949893951
271000,1122.6008276939392
272000,1126.6951978206635
273000,1130.9553482532501
274000,1134.990871667862
275000,1138.980703830719
276000,1143.052977323532
277000,1147.366452217102
278000,1151.9170489311218
279000,1156.5187628269196
280000,1160.7583463191986
281000,1164.9357829093933
282000,1169.008171081543
283000,1173.469897031784
284000,1177.724503993988
285000,1181.9550442695618
286000,1186.05410861969
287000,1190.2250399589539
288000,1194.3947706222534
289000,1198.4329750537872
