r,l,t
0.0,49,297.78573179244995
860.4141494035721,503,301.1000804901123
176.84401392936707,503,304.40849137306213
867.2158407568932,123,305.2440996170044
139.4347026348114,503,308.539847612381
867.2158399224281,167,309.669899225235
130.59250259399414,503,326.25744366645813
867.2158422470093,423,329.05824160575867
1.0132789611816406e-06,503,332.3745038509369
867.215843141079,704,337.0151991844177
867.2158418297768,237,338.6062321662903
867.2158413529396,281,340.4736511707306
1.1920928955078125e-07,226,341.9716362953186
99.98488575220108,503,345.27464175224304
76.1789590716362,503,348.58150935173035
867.2158424258232,399,364.47412943840027
867.2158420681953,344,366.75906324386597
867.2158430814743,503,370.0688877105713
867.2158402204514,451,373.0652287006378
12.2430379986763,503,376.37094283103943
867.2158424258232,286,378.2729949951172
867.2158408164978,429,381.1072337627411
867.2158433198929,392,383.703809261322
525.0906882882118,503,387.0060200691223
867.2158411741257,192,388.3058371543884
867.2158425450325,431,404.4522967338562
-1.6689300537109375e-06,503,407.77535462379456
867.2158417105675,273,409.6100561618805
867.830440402031,307,411.6528389453888
867.2158406972885,422,414.4429268836975
867.2158421278,347,416.7382764816284
867.2158430218697,503,420.0496277809143
163.90841257572174,503,423.3479609489441
867.2158413529396,104,424.0622572898865
867.2158420681953,218,425.52171874046326
17.684396862983704,503,428.8225874900818
867.2158404588699,431,444.9368486404419
867.8304415941238,333,447.15838599205017
867.2158411741257,106,447.8790693283081
867.215843141079,237,449.4633390903473
418.98427879810333,503,452.7746078968048
867.2158426046371,184,454.0091574192047
867.8304414749146,268,455.7945830821991
867.2158414125443,267,457.5705690383911
867.2158413529396,214,459.0052020549774
867.2158410549164,239,460.6077551841736
867.8304397463799,395,463.21660256385803
867.2158418297768,126,464.07441806793213
867.2158406376839,133,464.9876778125763
867.2158434391022,272,466.7950484752655
160.51994901895523,503,470.09827709198
867.2158414125443,314,485.46737265586853
867.2158424854279,503,488.792911529541
867.8304415941238,244,490.42890667915344
867.2158430218697,207,491.80858397483826
867.2158424258232,261,493.5474841594696
867.2158408761024,165,494.66444087028503
867.8304415941238,397,497.29745292663574
867.2158418893814,168,498.42382168769836
867.83044308424,212,499.8312158584595
867.2158379554749,470,502.93647384643555
867.2158434987068,503,506.2464528083801
867.2158413529396,320,508.36966919898987
867.2158409357071,105,509.0898172855377
0.0,48,509.425555229187
867.2158415913582,164,510.5283200740814
867.2158402204514,463,526.8886432647705
867.2158426046371,247,528.554034948349
867.2158415913582,176,529.742901802063
867.2158371210098,129,530.6138951778412
867.2158427238464,354,532.9548614025116
867.2158396244049,159,534.0375943183899
867.8304432630539,109,534.7769403457642
-1.0132789611816406e-06,219,536.2533195018768
867.2158417105675,206,537.6252229213715
867.2158418893814,221,539.0991537570953
867.2158403992653,145,540.0808074474335
867.215841948986,108,540.8145177364349
867.2158401608467,179,542.026360988617
867.2158422470093,88,542.6305634975433
867.8304418921471,247,544.276308298111
233.97823214530945,503,547.57945728302
867.8304419517517,215,549.0201590061188
867.215841114521,254,550.7041521072388
867.2158418893814,355,566.3823809623718
416.2321569919586,503,569.7135136127472
867.2158411741257,173,570.8845438957214
867.2158408164978,190,572.1643435955048
867.2158418297768,126,573.0187621116638
867.2158407568932,116,573.8129880428314
867.2158446907997,460,576.8638286590576
867.8304428458214,183,578.0903699398041
867.2158398032188,130,578.9706151485443
867.2158423066139,195,580.2764630317688
867.2158400416374,146,581.2687582969666
867.2158406972885,105,581.9860107898712
867.2158407568932,230,583.5379893779755
867.2158415913582,124,584.3849020004272
867.2158408164978,124,585.2230606079102
867.2158398628235,148,586.2327337265015
867.215841114521,124,587.0761842727661
867.215840280056,131,587.9722754955292
867.2158420681953,247,589.620109796524
867.2158411741257,98,590.293240070343
867.2158422470093,503,606.9205536842346
867.2158402204514,135,607.8496680259705
867.2158406376839,161,608.9585886001587
867.2158430218697,195,610.2653558254242
867.2158430814743,276,612.1040382385254
867.2158415913582,283,613.9833467006683
867.2158408761024,159,615.0617768764496
867.8304451704025,135,615.9844028949738
867.2158417701721,266,617.7577939033508
867.2158418893814,381,620.2937307357788
867.2158412337303,84,620.8731009960175
867.2158395051956,160,621.9576046466827
867.2158414721489,156,623.0186681747437
867.2158414721489,305,625.0663139820099
867.2158433794975,309,627.1249949932098
867.2158417105675,197,628.4601838588715
867.2158408164978,126,629.3252594470978
867.2158415317535,108,630.0617322921753
867.215841948986,233,631.6183197498322
867.2158398628235,177,632.8150696754456
867.2158427834511,201,634.1592359542847
867.2158401608467,157,648.4830589294434
867.2158397436142,361,650.9014639854431
867.2158403992653,129,651.7792608737946
867.2158413529396,227,653.3112330436707
867.2158416509628,137,654.2357547283173
115.62877821922302,503,657.551304101944
867.8304424881935,341,659.8076317310333
867.2158415913582,118,660.6137790679932
867.2158403396606,146,661.6015024185181
867.2158411741257,143,662.5720684528351
867.2158407568932,87,663.165999174118
867.2158397436142,396,665.7854404449463
867.2158422470093,503,669.105614900589
867.2158403396606,155,670.1579098701477
867.2158415913582,265,671.9256131649017
867.2158421874046,221,673.4020347595215
867.2158427834511,288,688.5882544517517
867.2158414721489,87,689.1917188167572
867.2158415913582,286,691.1101114749908
867.2158405780792,120,691.9335145950317
225.81620132923126,503,695.2468101978302
867.8304451704025,129,696.1220128536224
867.2158399820328,102,696.8221843242645
867.2158399820328,153,697.8581743240356
867.2158421278,240,699.4618897438049
867.2158398628235,151,700.4814047813416
867.8304446935654,124,701.3231983184814
867.2158413529396,83,701.8962740898132
867.2158405184746,175,703.083245754242
867.2158403992653,178,704.286474943161
867.2158432602882,264,706.0400912761688
867.2158396244049,110,706.7907431125641
867.2158396244049,139,707.7396728992462
867.2158420681953,205,709.1074106693268
867.215841114521,174,710.283581495285
867.2158415317535,177,711.5025255680084
867.2158423066139,85,712.0857021808624
867.2158405780792,119,712.8982033729553
867.2158409953117,92,713.5254583358765
867.2158417105675,134,714.4360063076019
867.2158397436142,160,715.5168342590332
867.2158398032188,89,729.3690342903137
867.2158395051956,110,730.1212093830109
867.2158408761024,173,731.3053121566772
867.2158395648003,84,731.8826687335968
867.2158409953117,387,734.4477379322052
867.2158399224281,174,735.6317653656006
867.2158412337303,139,736.5782103538513
867.8304458260536,256,738.2845792770386
867.215839445591,137,739.2255051136017
867.215841293335,245,740.8596987724304
867.2158409357071,153,741.9020414352417
867.2158410549164,143,742.8759808540344
867.2158398032188,142,743.8438341617584
867.2158396840096,179,745.0478007793427
867.2158393859863,107,745.7778995037079
867.2158395648003,154,746.8258481025696
867.215841948986,87,747.4194166660309
867.2158405780792,113,748.1903443336487
867.8304436206818,127,749.0530695915222
867.2158397436142,171,750.2067210674286
867.2158413529396,84,750.7837164402008
867.2158407568932,130,751.6609110832214
867.2158388495445,203,753.0256023406982
867.8304443955421,306,755.0556650161743
867.2158405184746,137,755.988609790802
867.2158415317535,103,756.6876578330994
867.2158412337303,127,770.8069846630096
867.2158387899399,145,771.7953112125397
867.2158420085907,83,772.3750197887421
867.2158401012421,87,772.9735674858093
867.2158410549164,106,773.6946206092834
867.2158393263817,82,774.2616777420044
867.2158399820328,123,775.1031079292297
867.2158420681953,161,776.1844823360443
867.2158393859863,107,776.9189765453339
867.8304436206818,111,777.6751725673676
867.2158389687538,134,778.5874018669128
867.2158387899399,84,779.1641311645508
867.2158410549164,102,779.8664035797119
867.2158393263817,110,780.6118173599243
867.2158389091492,125,781.466513633728
867.2158392071724,179,782.6839027404785
867.2158387899399,138,783.6189868450165
867.2158409357071,92,784.2435903549194
867.2158405780792,106,784.9679713249207
867.2158408164978,126,785.8268208503723
867.2158402204514,154,786.8841383457184
867.2158404588699,87,787.4779818058014
867.2158430218697,87,788.0747456550598
867.2158418297768,89,788.6843955516815
867.2158405780792,90,789.2989120483398
867.2158418893814,90,789.9068968296051
867.2158408164978,139,790.8570415973663
867.2158406972885,105,791.578501701355
867.2158397436142,107,792.3080768585205
867.2158407568932,111,793.064309835434
867.2158423066139,112,793.8267693519592
867.2158397436142,150,794.844007730484
867.2158417105675,83,795.4108836650848
867.2158409357071,120,796.2331104278564
867.2158414125443,103,796.93861079216
867.2158433198929,215,811.5976631641388
867.2158405780792,227,813.1294775009155
867.2158415913582,83,813.7001113891602
867.2158403992653,105,814.4160370826721
867.2158397436142,102,815.1201114654541
867.215840280056,83,815.6905932426453
867.2158418893814,151,816.7097792625427
867.2158401012421,93,817.3486545085907
867.2158398628235,87,817.9455714225769
867.215840280056,127,818.8100337982178
867.2158403992653,130,819.691077709198
867.2158402204514,343,821.9695360660553
867.8304448723793,107,822.7127978801727
867.2158393859863,90,823.3245689868927
867.2158389091492,104,824.0335958003998
867.2158414721489,80,824.5869102478027
867.2158401012421,109,825.3315784931183
867.2158406972885,119,826.1411783695221
867.2158402204514,156,827.2032632827759
867.2158426642418,92,827.8300685882568
867.2158396244049,128,828.7001819610596
867.2158426642418,82,829.2653727531433
867.2158415913582,89,829.8664512634277
867.2158391475677,128,830.73783826828
867.215838432312,130,831.6206452846527
867.215841293335,98,832.2856504917145
867.2158413529396,107,833.016722202301
867.2158388495445,102,833.7156736850739
867.2158412337303,103,834.4185461997986
867.2158387303352,143,835.3916923999786
867.2158389091492,129,836.2672743797302
867.2158410549164,82,836.832798242569
867.2158381342888,493,853.2961437702179
867.2158401012421,89,853.9126374721527
867.2158391475677,135,854.8426034450531
867.2158417105675,95,855.4915661811829
867.2158400416374,187,856.7568213939667
867.215839445591,128,857.6328182220459
867.2158407568932,166,858.7490453720093
867.215839445591,112,859.5117349624634
867.2158399820328,87,860.1091768741608
867.2158387899399,136,861.0380373001099
867.2158413529396,137,861.9684419631958
867.2158408761024,123,862.8123390674591
867.215839266777,132,863.7113435268402
867.2158400416374,109,864.4544906616211
867.2158401012421,127,865.3176326751709
867.2158422470093,83,865.887832403183
867.2158401012421,87,866.4782404899597
867.215841948986,126,867.3401896953583
867.2158421874046,94,867.9826834201813
867.2158405780792,108,868.7202184200287
867.2158393859863,83,869.290107011795
867.215840280056,126,870.1471328735352
867.2158417105675,82,870.7110905647278
867.215840280056,109,871.4503524303436
867.2158399820328,84,872.0335099697113
867.2158414125443,128,872.9059290885925
867.2158395051956,162,874.0056340694427
867.2158386707306,131,874.8907124996185
867.2158409357071,103,875.5930554866791
867.215839266777,88,876.1915664672852
867.2158381938934,485,879.3815069198608
867.2158395051956,118,893.4618849754333
867.2158397436142,132,894.3607168197632
867.2158396244049,81,894.9200212955475
867.2158403396606,104,895.6405787467957
867.2158392071724,104,896.3518164157867
867.2158420681953,105,897.0703377723694
867.2158418297768,109,897.8087067604065
867.2158415317535,86,898.3935604095459
867.2158386707306,145,899.3992259502411
867.2158408164978,176,900.5849437713623
867.2158403396606,86,901.1711087226868
867.830443918705,124,902.0164489746094
867.2158384919167,132,902.9112448692322
867.2158403992653,134,903.817099571228
867.215839445591,128,904.6881604194641
867.215839445591,83,905.2601246833801
867.2158396840096,121,906.0784726142883
867.2158387899399,102,906.7818112373352
867.2158407568932,125,907.6282172203064
36.04897278547287,503,910.9324281215668
867.2158390879631,103,911.6312372684479
867.215841114521,93,912.2631702423096
867.2158420085907,82,912.8296513557434
867.2158391475677,115,913.6084933280945
867.215841948986,129,914.4801223278046
867.2158390879631,123,915.3189995288849
867.2158401608467,97,915.9775104522705
867.2158388495445,133,916.8855884075165
867.2158396840096,112,917.6466794013977
867.2158395051956,118,918.4457738399506
867.2158393859863,109,919.1878297328949
867.2158409953117,82,919.7521417140961
867.2158408761024,87,920.3460652828217
867.2158389091492,109,921.0825443267822
867.2158401608467,128,935.1703836917877
867.2158408761024,161,936.265967130661
867.2158424258232,83,936.8389568328857
867.2158409357071,83,937.4061284065247
867.215841293335,83,937.9778952598572
867.2158393859863,108,938.7114188671112
867.2158418297768,108,939.4520649909973
867.2158415913582,86,940.0501751899719
867.2158415317535,84,940.6263747215271
867.2158397436142,105,941.3417625427246
867.2158390283585,184,942.5769233703613
867.2158406376839,92,943.1991419792175
867.2158325910568,284,945.0878758430481
867.2158399224281,105,945.8022541999817
867.215841114521,86,946.3964982032776
867.2158411741257,84,946.9713275432587
867.2158418893814,82,947.536429643631
867.215839445591,80,948.0888793468475
867.2158395648003,85,948.6679029464722
867.2158395648003,112,949.4259839057922
867.2158412337303,87,950.0182330608368
867.2158384919167,106,950.735817193985
867.2158397436142,106,951.4635787010193
867.2158410549164,84,952.037540435791
867.2158395051956,110,952.7819919586182
867.215840280056,123,953.6078279018402
867.8304436206818,104,954.3229467868805
867.2158403992653,116,955.109293460846
867.2158389687538,102,955.8062286376953
867.2158389687538,133,956.7235083580017
867.2158393859863,131,957.6213881969452
867.2158387303352,131,958.5151135921478
867.2158390879631,124,959.3616816997528
867.2158418893814,90,959.9741356372833
867.2158406972885,160,961.0531189441681
867.8304448127747,99,961.7314331531525
867.2158416509628,90,975.5938096046448
867.2158386707306,107,976.3448321819305
867.2158415317535,102,977.0464382171631
867.2158412337303,86,977.6320562362671
867.2158399820328,103,978.3410756587982
867.2158403992653,106,979.0622007846832
867.2158381342888,131,979.9460685253143
867.2158417105675,88,980.5470707416534
867.2158427238464,111,981.304958820343
867.2158405780792,124,982.148185968399
867.2158412337303,84,982.7339136600494
867.2158399224281,82,983.302304983139
867.2158404588699,105,984.0174014568329
867.2158397436142,127,984.8827209472656
867.2158396840096,147,985.8800818920135
867.2158387899399,101,986.5772035121918
867.2158411741257,123,987.418461561203
867.2158403992653,86,988.0072765350342
867.2158388495445,103,988.7106990814209
867.2158408164978,112,989.4740834236145
867.2158395648003,101,990.1636679172516
867.2158405184746,124,991.0044164657593
867.2158414721489,82,991.5734367370605
867.2158397436142,121,992.3954288959503
867.2158410549164,116,993.1812453269958
867.2158408761024,105,993.8986496925354
867.2158422470093,131,994.7865970134735
867.2158398032188,128,995.6557343006134
867.2158413529396,103,996.3611083030701
867.2158417701721,87,996.9549281597137
867.215840280056,133,997.8563213348389
867.2158410549164,83,998.4283218383789
867.2158385515213,128,999.3028416633606
867.2158414125443,104,1000.0104541778564
867.215840280056,95,1000.654778957367
867.215841948986,84,1001.232061624527
867.2158396840096,111,1001.9885697364807
867.2158408761024,126,1002.857887506485
867.215840280056,105,1016.8327434062958
867.215838611126,100,1017.5273032188416
867.2158385515213,117,1018.3253602981567
867.2158389091492,111,1019.0921103954315
867.2158418893814,121,1019.9227859973907
867.2158424854279,104,1020.6393473148346
867.2158399224281,83,1021.2088577747345
867.2158415913582,81,1021.7671144008636
867.2158400416374,105,1022.4936695098877
867.2158406972885,126,1023.3521354198456
867.2158404588699,275,1025.182072877884
867.215839266777,113,1025.9475135803223
867.2158406972885,103,1026.6530137062073
867.2158395648003,106,1027.3745102882385
867.2158395648003,135,1028.284030199051
867.2158405184746,105,1029.0012347698212
867.2158395051956,94,1029.6418635845184
867.215838611126,82,1030.2087247371674
867.2158395648003,134,1031.1106123924255
867.2158398628235,110,1031.8589279651642
867.2158424258232,84,1032.4370484352112
867.2158397436142,89,1033.0434820652008
78.21946543455124,503,1036.3541147708893
867.215840280056,115,1037.1403322219849
215.61366087198257,503,1040.4404768943787
867.2158386707306,108,1041.1797819137573
867.2158408164978,99,1041.8579638004303
867.2158393859863,115,1042.6390633583069
867.2158408761024,111,1043.3982617855072
867.2158396244049,103,1044.097546339035
867.2158418893814,86,1057.9123883247375
867.2158418297768,90,1058.5232841968536
867.2158409953117,83,1059.0969560146332
867.2158420681953,106,1059.8364431858063
867.215841114521,87,1060.4322924613953
867.2158406376839,86,1061.020319700241
867.2158392071724,111,1061.77498793602
867.2158387303352,113,1062.5418508052826
867.2158414125443,128,1063.4116904735565
867.2158389687538,115,1064.1906218528748
867.2158406972885,116,1064.9770832061768
867.2158396840096,110,1065.7267036437988
867.2158387303352,112,1066.4880554676056
867.2158408164978,92,1067.1122467517853
867.2158416509628,82,1067.6787276268005
867.2158409953117,400,1070.3260481357574
867.2158401012421,108,1071.061066865921
867.2158405780792,103,1071.7651152610779
867.2158400416374,109,1072.504717350006
867.2158401608467,123,1073.3410890102386
867.215840280056,81,1073.899842262268
867.2158390283585,113,1074.665733575821
867.2158418893814,116,1075.4501602649689
867.2158390283585,127,1076.3063142299652
867.2158389687538,100,1076.9913296699524
867.2158413529396,147,1077.9858152866364
867.2158427238464,96,1078.6338255405426
867.2158426642418,82,1079.2011289596558
867.2158407568932,95,1079.8494160175323
867.2158387899399,102,1080.546139240265
867.215839266777,124,1081.3955662250519
867.2158417105675,90,1082.0034883022308
867.2158398032188,114,1082.7806224822998
867.2158408164978,117,1083.5728392601013
867.2158416509628,124,1084.4192922115326
867.2158395051956,103,1085.1204674243927
867.2158403992653,106,1099.0857923030853
867.2158403396606,82,1099.6518387794495
867.215839445591,103,1100.36820602417
867.2158401012421,102,1101.0705666542053
867.2158415317535,103,1101.770226240158
867.215841114521,90,1102.418347120285
867.2158416509628,103,1103.158813238144
867.2158396244049,86,1103.7618112564087
867.2158402204514,165,1104.9143085479736
867.2158417105675,92,1105.5705020427704
867.2158403992653,107,1106.2983565330505
867.2158383727074,114,1107.0946135520935
867.2158411741257,120,1107.9444828033447
867.2158409357071,84,1108.5216581821442
867.215841114521,84,1109.106288909912
867.2158405780792,95,1109.7740993499756
867.2158423662186,131,1110.6946995258331
867.2158421874046,89,1111.3020694255829
