l,t
110000,451.0726957321167
111000,455.9426097869873
112000,460.2207748889923
113000,464.3595609664917
114000,468.4135820865631
115000,472.3829622268677
116000,476.2578763961792
117000,480.254842042923
118000,485.53299474716187
119000,490.17321610450745
120000,494.1375448703766
121000,498.2052960395813
122000,503.86584997177124
123000,508.05583906173706
124000,512.6716334819794
125000,517.4931061267853
126000,521.5710499286652
127000,525.9244766235352
128000,530.5536546707153
129000,534.8807599544525
130000,539.5253305435181
131000,543.826886177063
132000,547.7856676578522
133000,551.8272423744202
134000,555.8215053081512
135000,559.773467540741
136000,564.1792416572571
137000,568.4934628009796
138000,573.4862830638885
139000,578.269455909729
140000,582.7851641178131
141000,587.3011653423309
142000,592.8405437469482
143000,598.7656490802765
144000,603.9011807441711
145000,608.3504793643951
146000,612.3157467842102
147000,616.2720227241516
148000,620.4703421592712
149000,624.9170815944672
150000,628.8798584938049
151000,632.9022288322449
152000,637.166020154953
153000,641.3130326271057
154000,645.3570737838745
155000,649.484442949295
156000,653.6404666900635
157000,657.6717438697815
158000,661.7861347198486
159000,665.9666922092438
160000,670.149519443512
161000,674.3106098175049
162000,679.5802671909332
163000,684.2094824314117
164000,688.8774571418762
165000,694.1625699996948
166000,703.3133490085602
167000,708.7386798858643
168000,713.8750796318054
169000,718.9014329910278
170000,724.0567722320557
171000,729.3567368984222
172000,736.498556137085
173000,743.6107873916626
174000,749.2774276733398
175000,753.2041275501251
176000,757.3259062767029
177000,761.2648122310638
178000,765.2093846797943
179000,769.1171307563782
180000,773.139107465744
181000,777.1244330406189
182000,781.0000519752502
183000,784.8190598487854
184000,788.7219996452332
185000,792.5375237464905
186000,796.5077595710754
187000,800.376494884491
188000,804.2529091835022
189000,808.1280589103699
190000,812.1301116943359
191000,816.181093454361
192000,820.0367708206177
193000,823.9739859104156
194000,827.7403452396393
195000,831.6390216350555
196000,837.327908039093
197000,842.8955771923065
198000,846.9920830726624
199000,851.066642999649
200000,855.1306314468384
201000,859.2124531269073
202000,863.2069671154022
203000,867.1020684242249
204000,871.0640029907227
205000,875.2530837059021
206000,879.2911124229431
207000,883.4995882511139
208000,887.6468772888184
209000,891.7775003910065
210000,895.947340965271
211000,900.0211293697357
212000,904.3261992931366
213000,908.5280871391296
214000,912.7227058410645
215000,916.8497531414032
216000,920.9893198013306
217000,925.2442719936371
218000,929.3113284111023
219000,933.4880170822144
220000,937.638391494751
221000,941.799807548523
222000,945.9676189422607
223000,950.228595495224
224000,954.4723567962646
225000,958.7348244190216
226000,963.0466434955597
227000,967.1858990192413
228000,971.3450162410736
229000,975.4573645591736
230000,979.6154885292053
231000,983.729257106781
232000,987.8831119537354
233000,992.0676300525665
234000,996.0116386413574
235000,999.774729013443
236000,1003.5078525543213
237000,1007.2081172466278
238000,1011.2890961170197
239000,1015.3936758041382
240000,1019.4622745513916
241000,1023.4797778129578
242000,1027.6535272598267
243000,1031.839255809784
244000,1036.021956205368
245000,1040.1772012710571
246000,1044.2896366119385
247000,1048.516321182251
248000,1052.6977288722992
249000,1056.8663692474365
250000,1060.964073896408
251000,1065.0928492546082
252000,1069.2933008670807
253000,1073.4881765842438
254000,1077.5940809249878
255000,1081.7843718528748
256000,1085.9607706069946
257000,1090.0761704444885
258000,1094.252093553543
259000,1098.4138956069946
260000,1102.5496096611023
261000,1106.699119091034
262000,1110.9468729496002
263000,1115.24498128891
264000,1119.6056039333344
265000,1123.8442916870117
266000,1127.9714844226837
267000,1132.09676861763
268000,1136.2801864147186
269000,1140.4254479408264
270000,1144.6036672592163
271000,1148.801084280014
272000,1153.000087738037
273000,1157.217668056488
274000,1161.3809442520142
275000,1165.577585697174
276000,1169.7556517124176
277000,1173.982596874237
278000,1178.1790235042572
279000,1182.4173877239227
280000,1186.6350991725922
281000,1190.8647992610931
282000,1195.1401860713959
283000,1199.1790800094604
