r,l,t
450.7352855205536,201,0.8508100509643555
425.73528575897217,551,3.068565845489502
425.73528599739075,551,5.31755805015564
425.73528599739075,551,7.557011604309082
472.0588126182556,704,10.264229774475098
445.5882263183594,190,11.033001184463501
1731.617612361908,1398,16.580098867416382
334.5588159561157,547,18.942457675933838
1758.8234996795654,625,21.51383876800537
1753.6764407157898,993,26.09717082977295
447.05881452560425,805,29.798901557922363
1768.3823237419128,1533,36.16079330444336
638.2352793216705,771,39.23622155189514
374.2646985054016,703,42.44751834869385
1612.499980688095,1040,47.030407190322876
440.44116711616516,544,49.33367919921875
446.3235197067261,549,52.60675382614136
1763.2352619171143,602,55.1437623500824
1730.1470289230347,407,56.81647491455078
373.529403924942,815,60.018150806427
441.9117558002472,206,60.865291118621826
359.55881524086,925,64.63799118995667
1769.117616891861,658,67.26528310775757
436.764696598053,801,70.44563293457031
597.7941029071808,530,72.54057383537292
322.7941110134125,545,74.6973147392273
1758.0882036685944,636,77.29497480392456
1722.0587928295135,945,81.0507538318634
324.9999933242798,543,83.18662762641907
455.14704966545105,815,86.6432454586029
485.2941074371338,707,89.86064600944519
1769.1176257133484,1052,94.77080082893372
442.64704990386963,210,95.65134477615356
388.2352862358093,539,97.72174620628357
1738.2352645397186,606,100.1160740852356
1763.2352573871613,1080,104.34829592704773
477.20587372779846,319,105.61367392539978
374.2646973133087,563,107.80626010894775
474.9999899864197,545,109.9493408203125
1769.117615699768,356,111.37695813179016
446.3235204219818,188,112.12972116470337
1769.1176164150238,752,115.03941988945007
1613.9705562591553,1276,119.9656331539154
486.02940034866333,587,122.29582643508911
1769.1176257133484,954,126.15680241584778
1763.9705667495728,546,128.6963586807251
1750.7352602481842,711,132.12378573417664
1763.2352595329285,985,136.3194396495819
427.2058734893799,581,138.65374374389648
1736.0293769836426,834,141.96997117996216
1769.1176145076752,1000,146.00001859664917
1496.3235046863556,1576,152.23075795173645
478.67646050453186,186,153.00181436538696
1757.352909564972,849,156.27565670013428
1763.9705574512482,1477,162.7319815158844
435.29410886764526,704,165.45158863067627
1759.558786392212,1584,171.64826846122742
638.2352826595306,865,175.0080268383026
1762.4999642372131,1020,179.07326126098633
421.32352113723755,807,182.27820563316345
439.7058734893799,828,185.4807689189911
1758.0882024765015,819,188.73521661758423
1765.4411480426788,865,192.14236044883728
1769.1176166534424,1556,198.23124504089355
1770.5882024765015,605,200.62366938591003
1769.1176161766052,1112,204.90735030174255
436.7646963596344,794,207.9602062702179
1763.9705572128296,779,211.10032176971436
1756.6176252365112,804,214.2764220237732
428.6764614582062,560,216.4698281288147
1588.2352681159973,914,220.1248116493225
1760.294088602066,833,223.3533742427826
1758.0882024765015,790,226.51941847801208
1758.0882008075714,968,230.26882338523865
443.3823444843292,308,231.46593928337097
1738.970554113388,1381,236.79641485214233
425.73528575897217,709,239.6221866607666
445.58822655677795,201,240.4662744998932
1746.323502779007,955,244.18176913261414
1376.4705641269684,838,247.46178317070007
1769.8529074192047,1159,252.60288786888123
446.32352089881897,445,254.44444870948792
425.7352855205536,802,258.2889795303345
483.8235194683075,550,260.65162444114685
445.5882258415222,216,261.5192680358887
1755.8823232650757,1122,265.98329615592957
1754.4117290973663,617,268.3785877227783
