r,l,t
1765.653552532196,4500,1083.9463098049164
868.9442245960236,88,1084.539264202118
846.3208274841309,83,1085.079308271408
1083.8665426969528,178,1086.194581747055
593.350084066391,77,1086.6979823112488
869.9725676774979,85,1087.249295949936
601.576782822609,89,1087.8243234157562
609.8034677505493,80,1088.3430058956146
597.4634337425232,80,1088.858370065689
594.3784207105637,77,1089.3555121421814
1746.115157365799,4500,1130.0635170936584
602.6051127910614,75,1130.5741519927979
854.5475226640701,99,1131.2074029445648
2285.991762161255,4500,1172.0911617279053
