l,t
187000,670.405439376831
188000,674.1072261333466
189000,677.8490431308746
190000,681.4231269359589
191000,684.9819295406342
192000,688.7012984752655
193000,692.4092557430267
194000,696.2024073600769
195000,699.9020924568176
196000,703.6483521461487
197000,707.3460803031921
198000,711.0805039405823
199000,714.5058019161224
200000,717.7673842906952
201000,721.0688183307648
202000,724.4524273872375
203000,728.1029615402222
204000,731.7038123607635
205000,735.4734761714935
206000,739.123791217804
207000,742.7028908729553
208000,746.2745699882507
209000,749.971880197525
210000,753.3896329402924
211000,756.8805487155914
212000,760.421021938324
213000,763.8816058635712
214000,767.4273412227631
215000,771.1699783802032
216000,774.6820719242096
217000,778.21928358078
218000,781.8814535140991
219000,785.5471203327179
220000,789.3603157997131
221000,792.9330856800079
222000,796.5354793071747
223000,800.0999329090118
224000,803.5874824523926
225000,807.2154610157013
226000,811.0225188732147
227000,814.4485039710999
228000,817.9142670631409
229000,821.5404877662659
230000,825.1111702919006
231000,828.639927148819
232000,832.2756009101868
233000,835.9641282558441
234000,839.4475848674774
235000,843.025032043457
236000,846.584906578064
237000,850.2951712608337
238000,853.8549780845642
239000,857.6134481430054
240000,861.033037185669
241000,864.4747025966644
242000,868.0356249809265
243000,871.5413930416107
244000,875.1205849647522
245000,878.9027216434479
246000,882.4625644683838
247000,885.9728801250458
248000,889.5439031124115
249000,893.1987040042877
250000,896.8343818187714
251000,900.3915579319
252000,903.944563627243
253000,907.7765679359436
254000,911.3662288188934
255000,914.7404382228851
256000,918.0488247871399
257000,921.3662259578705
258000,924.6376972198486
259000,928.2868800163269
260000,931.7108018398285
261000,935.2023456096649
262000,938.6727867126465
263000,942.2705249786377
264000,945.8788945674896
265000,949.47922706604
266000,953.1779525279999
267000,956.8698077201843
268000,960.6503953933716
269000,964.1423437595367
270000,967.6976940631866
271000,971.2460958957672
272000,974.8415715694427
273000,978.4134633541107
274000,981.9781551361084
275000,985.4715747833252
276000,988.8606839179993
277000,992.3792097568512
278000,995.8664929866791
279000,999.448867559433
280000,1003.319365978241
281000,1006.8838491439819
282000,1010.5755891799927
283000,1014.0305371284485
284000,1017.7494904994965
285000,1021.0976185798645
286000,1024.5815060138702
287000,1028.1348965168
288000,1031.7478251457214
289000,1035.4309341907501
290000,1039.2011985778809
291000,1042.7097058296204
292000,1046.2590854167938
293000,1049.9829595088959
294000,1053.4933023452759
295000,1056.8405685424805
296000,1060.0740876197815
297000,1063.3286457061768
298000,1066.7750689983368
299000,1070.173194885254
300000,1073.6540892124176
301000,1077.323102235794
302000,1081.128695487976
303000,1084.98894572258
304000,1088.7550423145294
305000,1092.4806971549988
306000,1096.2002210617065
307000,1100.0734009742737
308000,1103.5681233406067
309000,1106.9509809017181
310000,1110.2420349121094
311000,1113.8362669944763
312000,1119.157516002655
313000,1124.2992854118347
314000,1127.929915189743
315000,1131.5595602989197
316000,1135.2840099334717
317000,1138.8759362697601
318000,1142.442185640335
319000,1146.0365290641785
320000,1149.7303822040558
321000,1153.1685671806335
322000,1156.540275335312
323000,1159.8954632282257
324000,1163.2483854293823
325000,1166.8644921779633
326000,1170.4738898277283
327000,1173.9973673820496
328000,1177.415944814682
329000,1180.8384938240051
330000,1184.475435256958
331000,1187.8876659870148
332000,1191.4768154621124
333000,1194.9918282032013
334000,1198.5435030460358
