r,l,t
872.0292402505875,83,0.2969074249267578
872.0292402505875,83,0.6076533794403076
872.0292402505875,83,0.9241940975189209
611.8601384162903,76,1.211918592453003
613.9168102741241,72,1.5150213241577148
872.0292402505875,83,1.8235812187194824
613.916811466217,76,2.1126322746276855
872.0292402505875,81,2.4287679195404053
608.7751296758652,77,2.728898525238037
872.0292402505875,81,3.0354599952697754
874.0859130620956,82,3.3411989212036133
874.0859080553055,88,3.6608169078826904
878.1992546319962,88,3.9999537467956543
611.8601400852203,75,4.285628318786621
877.1709189414978,86,4.703730344772339
872.0292376279831,83,5.3498876094818115
611.8601377010345,72,5.82312798500061
608.7751308679581,74,6.1590895652771
872.0292360782623,86,6.644717216491699
613.9168131351471,76,7.044795513153076
872.0292352437973,85,7.3601861000061035
613.9168131351471,76,7.774265289306641
875.1142466068268,80,8.210841655731201
878.1992546319962,88,8.541335344314575
877.1709184646606,88,8.908103942871094
877.1709184646606,88,9.2567880153656
609.8034673929214,76,9.652007102966309
611.8601400852203,75,9.970013618469238
878.1992546319962,88,10.299303770065308
875.1142466068268,80,10.612872123718262
878.1992546319962,88,10.99040699005127
872.0292360782623,86,11.322564840316772
873.0575730800629,85,11.652159214019775
608.7751278877258,69,11.951617956161499
608.775132894516,75,12.25321626663208
872.0292387008667,81,12.55914568901062
611.860137462616,76,12.8730788230896
874.0859093666077,79,13.169607400894165
875.1142456531525,88,13.491285562515259
611.8601377010345,72,13.791208982467651
877.1709198951721,87,14.119608402252197
877.1709216833115,85,14.441833257675171
613.9168127775192,77,14.7887544631958
613.9168118238449,74,15.116321563720703
611.8601418733597,75,15.444165706634521
611.8601369857788,76,15.776485681533813
873.0575741529465,84,16.090020418167114
873.0575737953186,84,16.403502941131592
877.1709218025208,88,16.76910972595215
875.1142452955246,86,17.093162536621094
608.7751274108887,71,17.366379261016846
877.1709220409393,88,17.702810287475586
871.000901222229,83,18.02243447303772
610.8318005800247,74,18.29415202140808
872.0292402505875,83,18.613712549209595
613.9168128967285,76,18.91641640663147
610.831800699234,75,19.193782329559326
611.8601372241974,71,19.45511746406555
875.1142468452454,84,19.77583909034729
877.1709218025208,88,20.108933925628662
608.7751311063766,74,20.385251998901367
877.1709218025208,88,20.740413665771484
871.000900387764,80,21.033820629119873
613.916810631752,76,21.323349237442017
611.8601369857788,76,21.604517221450806
614.9451444149017,72,21.88361620903015
877.1709218025208,88,22.20539689064026
609.8034673929214,76,22.48706579208374
877.1709218025208,88,22.844398260116577
875.114245057106,85,23.15864133834839
873.0575737953186,83,23.462078332901
877.1709218025208,88,23.794164419174194
873.0575729608536,88,24.113662242889404
877.1709218025208,88,24.432328462600708
877.1709218025208,88,24.89121913909912
871.0008997917175,83,25.36663246154785
608.7751308679581,74,25.70175838470459
875.1142468452454,82,26.003061056137085
613.916811466217,76,26.27846074104309
1661.7915595769882,528,28.33209776878357
1280.2787729501724,221,29.11619281768799
613.916811466217,76,29.39630651473999
611.8601397275925,74,29.660653829574585
613.9168145656586,75,29.960814714431763
1272.0520821809769,221,30.77155065536499
614.9451444149017,72,31.036232948303223
1766.6818721294403,4500,47.599061727523804
613.9168092012405,74,47.87884044647217
872.0292366743088,81,48.189218521118164
