r,l,t
572.2226518392563,4500,53.776957750320435
789.4616759419441,4500,107.06887531280518
721.6173268556595,4500,155.67033100128174
796.314651966095,4500,203.19723963737488
602.3756905794144,4500,480.1454532146454
603.0609991550446,4500,936.960825920105
